repetition_id,seed,time,x,y,z,roll,pitch,yaw,u,v,w,p,q,r,x_ref,y_ref,z_ref,yaw_ref,tracking_error_m,velocity_error,yaw_error,reward,T1,T2,T3,T4,T5,T6,controller_wall_time_s,controller_cpu_time_s,controller_frequency_hz,controller_prepare_time_s,controller_solver_time_s,controller_post_time_s,controller_success
0,42,4.0,0.5681667,0.48003027,-0.06101885,0.018910117,-0.0058615287,-0.1690148,0.09649218,0.1373643,-0.033967216,0.00027283543,-0.0023441524,-0.03324865,0.5646425,0.46601954,-0.2,0.41370475,0.1397300362586975,0.08884566277265549,-0.5827195644378662,-0.8745268332621454,-2.0003617,2.679431,4.272998,-0.84058267,1.0508273,-2.7378979,0.00030529097421094775,0.0003049999999999997,3275.563591699987,8.74160323292017e-05,0.00021279201610013843,3.958004526793957e-06,1
0,42,4.1000000000000005,0.5797719,0.4889164,-0.064153716,0.018905312,-0.0060895286,-0.1719384,0.09926533,0.10649324,-0.03395078,-0.00021941357,-0.002832407,-0.029187322,0.57695854,0.4712444,-0.205,0.38842687,0.14197848737239838,0.06304243952035904,-0.5603652596473694,-0.8865824104116589,-2.3423429,3.7258976,5.2352796,-1.0480605,0.83866376,-3.0049033,0.00031116598984226584,0.0003109999999999502,3213.7188273914935,8.916703518480062e-05,0.0002168749924749136,3.917026333510876e-06,1
0,42,4.2,0.59137344,0.49412453,-0.06733462,0.01888555,-0.006382762,-0.1745325,0.10519885,0.070536725,-0.033789728,-0.0003555906,-0.0034221958,-0.025880428,0.58914477,0.47604516,-0.21,0.36181235,0.14382363855838776,0.033574752509593964,-0.5363448858261108,-0.8974650451660758,-2.3407738,4.1274366,5.73286,-0.6172062,0.7039042,-3.2136772,0.00030341697856783867,0.0003049999999999997,3295.794469775915,8.725002408027649e-05,0.00021133304107934237,3.7090503610670567e-06,1
0,42,4.3,0.6031693,0.4956555,-0.07053821,0.01887532,-0.006758894,-0.17690445,0.11330121,0.034935415,-0.03342543,-0.00025370173,-0.0042085648,-0.023643695,0.60119843,0.48041752,-0.215,0.33381346,0.14527659118175507,0.01902083493769169,-0.5107179284095764,-0.9079583801658673,-1.8783447,3.8638148,5.5218525,0.42919374,0.63096964,-3.2907107,0.00030691700521856546,0.0003069999999998352,3258.209818930912,8.774996967986226e-05,0.00021416600793600082,3.999972250312567e-06,1
0,42,4.4,0.6153338,0.49411872,-0.07375354,0.018895838,-0.00723757,-0.17921446,0.12223046,0.005655826,-0.033092875,4.9074475e-05,-0.0052218945,-0.02300507,0.61311686,0.48435754,-0.22,0.30438668,0.14658862352371216,0.03600655496120453,-0.4836011528968811,-0.9183496249328703,-0.8710626,2.9097764,4.460119,1.8702009,0.65704674,-3.048838,0.0004252090002410114,0.0004239999999997579,2351.784650449998,0.00010358297731727362,0.00031350000062957406,5.707959644496441e-06,1
0,42,4.5,0.6279616,0.4907372,-0.07703154,0.018920926,-0.007833656,-0.18162459,0.13004288,-0.011398987,-0.03351258,7.64299e-05,-0.0064151688,-0.02398372,0.6248973,0.4878617,-0.225,0.27349412,0.14802810549736023,0.04896180331707001,-0.4551187157630921,-0.9288111503021975,0.5021122,1.6118606,2.7517633,3.052649,0.52658194,-2.8044753,0.00036100001307204366,0.000360000000000138,2770.0830021865763,9.649997809901834e-05,0.000258082989603281,4.834029823541641e-06,1
0,42,4.6000000000000005,0.6409496,0.4870007,-0.080467544,0.018986735,-0.0085552065,-0.18421544,0.13421969,-0.013957956,-0.035154805,0.0004551376,-0.007704385,-0.02576668,0.6365372,0.49092677,-0.23,0.24110566,0.14964906871318817,0.04859989881515503,-0.42532110214233404,-0.9400946656720026,1.8675561,0.44062522,1.077289,3.9992743,0.5949427,-2.5926,0.0003441660082899034,0.00034500000000026176,2905.574565509282,9.32500115595758e-05,0.000245374976657331,4.292000085115433e-06,1
0,42,4.7,0.6542481,0.4842464,-0.084072776,0.019091899,-0.009385664,-0.18702357,0.13546668,-0.0034234172,-0.03715433,0.0008113934,-0.008836197,-0.02791746,0.64803386,0.49355006,-0.235,0.2072008,0.15134133398532867,0.03699205070734024,-0.3942243456840515,-0.9529184209445,2.8449416,-0.372152,-0.3623181,4.5190325,0.60182726,-2.4946163,0.00032116699730977416,0.0003220000000001555,3113.644952241071,8.970900671556592e-05,0.00022612500470131636,4.125002305954695e-06,1
0,42,4.800000000000001,0.6677554,0.48342082,-0.08784629,0.019266969,-0.010293468,-0.19009566,0.13389258,0.016255306,-0.039310984,0.0014623689,-0.009662848,-0.030540615,0.65938467,0.49572918,-0.24,0.17177103,0.15288007259368896,0.023902438580989838,-0.36186671257019043,-0.9675331306663455,3.237611,-0.96779764,-1.2737157,4.6147676,0.80532706,-2.2845535,0.00031987502006813884,0.00031900000000018025,3126.220984017392,8.950004121288657e-05,0.00022500002523884177,4.208006430417299e-06,1
0,42,4.9,0.6812783,0.48500803,-0.09176714,0.019455533,-0.011240131,-0.19342263,0.12938301,0.040349536,-0.041327436,0.0015432067,-0.010105808,-0.03307935,0.6705872,0.49746218,-0.245,0.13482226,0.1541094332933426,0.03226416930556297,-0.3282448947429657,-0.9833545383498452,2.942925,-1.2308455,-1.7941074,4.0267506,0.8078436,-2.1912866,0.00031958299223333597,0.00031899999999973616,3129.0776552648135,9.041698649525642e-05,0.000223665963858366,4.166038706898689e-06,1
0,42,5.0,0.6943781,0.48897234,-0.095856555,0.019660411,-0.012187763,-0.19697258,0.120467655,0.06324993,-0.04348961,0.0016497638,-0.010165098,-0.035306275,0.6816388,0.4987475,-0.25,0.0963771,0.15497757494449615,0.05411176383495331,-0.2933496832847595,-0.9994263447706528,2.1853676,-1.1420844,-1.5616189,2.9923947,0.9394272,-2.1396968,0.00031687499722465873,0.0003169999999999007,3155.818568074078,8.949998300522566e-05,0.000222250004298985,4.04199818149209e-06,1
0,42,5.1000000000000005,0.7066714,0.49474967,-0.100086525,0.01983288,-0.013089212,-0.20060772,0.108726546,0.0798411,-0.045206342,0.0012816499,-0.009727333,-0.036164414,0.692537,0.49958396,-0.255,0.056477178,0.15563204884529114,0.07388085126876831,-0.25708490610122686,-1.0145712241891651,1.0839826,-0.4446787,-0.6946084,1.653817,0.95498276,-2.33055,0.0004302089801058173,0.0004089999999998817,2324.4517112451554,9.074999252334237e-05,0.00033429200993850827,4.125002305954695e-06,1
0,42,5.2,0.71793133,0.50128645,-0.10439713,0.019975856,-0.013893597,-0.20419687,0.096742734,0.085596785,-0.046082757,0.0009599736,-0.008753987,-0.03572181,0.70327944,0.49997085,-0.26,0.015185092,0.15629670023918152,0.08464892208576202,-0.21938195824623108,-1.0278112477448038,-0.15347362,0.5902002,0.7262812,0.38579056,1.0374718,-2.6816258,0.00035262497840449214,0.0003389999999998672,2835.873977290716,9.029102511703968e-05,0.0002555829705670476,5.582987796515226e-06,1
