controller,scenario_id,time,target_x,target_y,target_z,x,y,z,error,cmd_surge,cmd_sway,cmd_heave,cmd_roll,cmd_pitch,cmd_yaw,thruster_1_power_W,thruster_2_power_W,thruster_3_power_W,thruster_4_power_W,thruster_5_power_W,thruster_6_power_W,total_power_W,total_step_energy_J,total_cum_energy_J
SMC,4,26.0,0.0,0.5,-0.5,-0.022482139989733696,0.47397151589393616,-0.4747972786426544,0.0426392514849124,0.9740429604426026,1.3037663325667381,-1.896573482081294,0.0,0.0,0.0,0.04200112009308615,0.7626272404971786,0.7626272404971786,0.04200112009308615,0.9744583489468269,0.9744583489468269,3.558173419074183,0.3558173419074183,163.53938619663188
SMC,4,26.1,0.0,0.5,-0.5,-0.025180816650390625,0.47082942724227905,-0.4752379357814789,0.04580562920161937,1.1332648526877165,1.5035341680049896,-1.3535249093547463,0.0,0.0,0.0,0.049981911102264326,0.9498429777373266,0.9498429777373266,0.049981911102264326,0.5875003760520608,0.5875003760520608,3.1746505297833036,0.3174650529783304,163.8568512496102
SMC,4,26.200000000000003,0.0,0.5,-0.5,-0.027341417968273163,0.4681958556175232,-0.4756088852882385,0.048517864888096104,1.2523627653717995,1.6659437399357557,-0.901454477570951,0.0,0.0,0.0,0.05900340863238398,1.1059427045011037,1.1059427045011037,0.05900340863238398,0.3193187866146819,0.3193187866146819,2.968529799496339,0.29685297994963394,164.15370422955982
SMC,4,26.3,0.0,0.5,-0.5,-0.02887437306344509,0.4661578834056854,-0.47573816776275635,0.05067203152527379,1.3194252387620509,1.7785700503736734,-0.472306942101568,0.0,0.0,0.0,0.06901774965432313,1.2096435185431713,1.2096435185431713,0.06901774965432313,0.12110031239847074,0.12110031239847074,2.7995231611919307,0.279952316119193,164.43365654567904
SMC,4,26.400000000000002,0.0,0.5,-0.5,-0.029725007712841034,0.46477773785591125,-0.47546619176864624,0.052211986941776194,1.3273462653160095,1.8324539344757795,-1.0357517236843705,0.0,0.0,0.0,0.07963650960524131,1.2460219890074462,1.2460219890074462,0.07963650960524131,0.39327131200160903,0.39327131200160903,3.437859621228593,0.34378596212285933,164.77744250780188
SMC,4,26.5,0.0,0.5,-0.5,-0.02987612597644329,0.4640909433364868,-0.47501713037490845,0.05297345588620807,1.0423208610154688,1.8219499289989471,-1.6336905118077993,0.0,0.0,0.0,0.15271029212842685,1.0753686818917674,1.0753686818917674,0.15271029212842685,0.7790466243509349,0.7790466243509349,4.014251196742258,0.4014251196742258,165.17886762747614
SMC,4,26.6,0.0,0.5,-0.5,-0.029484432190656662,0.46410414576530457,-0.47462403774261475,0.05293187653325899,0.8061941899359226,1.7456344664242351,-2.187303751707077,0.0,0.0,0.0,0.20199472898379936,0.9043020980242485,0.9043020980242485,0.20199472898379936,1.2069031388096962,1.2069031388096962,4.626399931635488,0.4626399931635488,165.6415076206397
SMC,4,26.700000000000003,0.0,0.5,-0.5,-0.02867424301803112,0.4647957384586334,-0.4744981527328491,0.05207587212296246,0.6109160021878779,1.3767128018662333,-2.613132633268833,0.0,0.0,0.0,0.14866426698048474,0.6216403494056505,0.6216403494056505,0.14866426698048474,1.5759809017064783,1.5759809017064783,4.692571036185226,0.46925710361852274,166.1107647242582
SMC,4,26.8,0.0,0.5,-0.5,-0.027543717995285988,0.46602317690849304,-0.4747972786426544,0.05048027409009785,0.4501548036932945,1.063998097088188,-1.8965734727680683,0.0,0.0,0.0,0.10668971282264916,0.4133242368711912,0.4133242368711912,0.10668971282264916,0.9744583417691319,0.9744583417691319,2.9889445829259444,0.2988944582925945,166.40965918255077
SMC,4,26.900000000000002,0.0,0.5,-0.5,-0.026169484481215477,0.46767011284828186,-0.4752379357814789,0.048406852258926845,0.31889870297163725,0.8006374351680279,-1.3535248953849077,0.0,0.0,0.0,0.07417432814419817,0.26278069001964305,0.26278069001964305,0.07417432814419817,0.5875003669566033,0.5875003669566033,1.848910770240889,0.18489107702408894,166.59455025957487
SMC,4,27.0,0.0,0.5,-0.5,-0.02461056411266327,0.4696427285671234,-0.4756088852882385,0.04606701934871803,0.213266434147954,0.580718913115561,-0.9014544729143381,0.0,0.0,0.0,0.049412638616366175,0.15694771776009628,0.15694771776009628,0.049412638616366175,0.3193187841404405,0.3193187841404405,1.051358281033806,0.1051358281033806,166.69968608767826
SMC,4,27.1,0.0,0.5,-0.5,-0.022909952327609062,0.4718669056892395,-0.47573816776275635,0.0436460011302252,0.13019109377637506,0.3991571441292763,-0.47230694093741477,0.0,0.0,0.0,0.030944428879173327,0.08543748995055327,0.08543748995055327,0.030944428879173327,0.12110031195073442,0.12110031195073442,0.4749644615609221,0.047496446156092206,166.74718253383435
