controller,scenario_id,time,target_x,target_y,target_z,x,y,z,error,cmd_surge,cmd_sway,cmd_heave,cmd_roll,cmd_pitch,cmd_yaw,thruster_1_power_W,thruster_2_power_W,thruster_3_power_W,thruster_4_power_W,thruster_5_power_W,thruster_6_power_W,total_power_W,total_step_energy_J,total_cum_energy_J,controller_wall_time_s,controller_cpu_time_s,controller_frequency_hz,controller_cum_wall_time_s,controller_cum_cpu_time_s
PPO,1,1.0,0.0,0.0,-0.5,-0.1515408307313919,-0.03939303755760193,0.04007294028997421,0.5623123825955045,1.4563014507293701,-3.0394749641418457,-2.3696022033691406,-0.04134884476661682,1.0759271383285522,0.012283489108085632,1.9634029531321242,0.4024826260931072,0.42675760031416154,2.004310450563352,1.2766775216300783,1.2766775216300783,7.3503086733629015,0.7350308673362902,14.03248991554318,0.00026362700009485707,0.00026117599999953,3793.2381722668183,0.004509301998041337,0.00446037499999985
PPO,1,1.1,0.0,0.0,-0.5,-0.16053840517997742,-0.04708242043852806,0.04531704634428024,0.5704033790973988,1.9423366785049438,-3.1489477157592773,-2.8533928394317627,-0.08979424834251404,1.0160466432571411,-0.21385519206523895,2.779555745678375,0.47956077302356365,0.11377723859908163,2.0220069485824745,1.6869817910439922,1.6869817910439922,8.768864287971478,0.8768864287971478,14.90937634434033,0.00027815600333269686,0.0002757020000005994,3595.104862086762,0.004787458001374034,0.004736077000000449
PPO,1,1.2000000000000002,0.0,0.0,-0.5,-0.16743434965610504,-0.053923361003398895,0.049156926572322845,0.576641413973212,2.1970653533935547,-3.2829926013946533,-3.326887369155884,-0.08148150146007538,0.9135671854019165,-0.46963608264923096,3.5781353295946627,0.7105395241246771,0.006146421164461436,1.8547424145635887,2.1238566060689306,2.1238566060689306,10.39727690158525,1.039727690158525,15.949104034498854,0.0002656169999681879,0.0002630090000002028,3764.8192703018512,0.005053075001342222,0.004999086000000652
PPO,1,1.3,0.0,0.0,-0.5,-0.1726241558790207,-0.05980628728866577,0.0512213259935379,0.580707190778858,2.463470697402954,-3.4225335121154785,-3.8473072052001953,-0.03018704056739807,0.7810564041137695,-0.5541226863861084,4.08784785591629,0.751192394263256,0.059698623666151994,1.9813124803565736,2.6412124947847477,2.6412124947847477,12.162476343771766,1.2162476343771766,17.16535166887603,0.0002747569997154642,0.00027233600000009517,3639.579705105205,0.005327832001057686,0.005271422000000747
PPO,1,1.4000000000000001,0.0,0.0,-0.5,-0.17647622525691986,-0.06473280489444733,0.05115099251270294,0.5823243174195727,2.9355123043060303,-3.404019355773926,-4.46027946472168,0.08385074138641357,0.5890893340110779,-0.3021255135536194,3.9368238898293817,0.28339753120498784,0.032762803369697176,2.742740206352104,3.296940812432272,3.296940812432272,13.589606055620713,1.3589606055620713,18.524312274438103,0.000281470001937123,0.0002790240000001276,3552.7764703799157,0.005609302002994809,0.005550446000000875
PPO,1,1.5,0.0,0.0,-0.5,-0.1792493760585785,-0.06874661147594452,0.04852763190865517,0.5811531625777591,3.395231246948242,-3.0350725650787354,-4.942571640014648,0.147994726896286,0.4618847966194153,0.11421458423137665,3.168569962632779,0.10842916689763311,0.004090051360053108,3.6234331945242872,3.8458957144660975,3.8458957144660975,14.596313804346947,1.4596313804346948,19.9839436548728,0.0002723399993556086,0.00026984399999996356,3671.8807460017933,0.005881642002350418,0.005820290000000838
PPO,1,1.6,0.0,0.0,-0.5,-0.1811193972826004,-0.0718383640050888,0.04299396649003029,0.5768946474526491,3.586759567260742,-2.5675690174102783,-5.019102096557617,0.048726603388786316,0.46468833088874817,0.21850107610225677,2.761322746761329,0.408958873508765,0.06695024105237259,3.6124196093057086,3.9355649977498923,3.9355649977498923,14.72078146612796,1.472078146612796,21.456021801485594,0.00026839800193556584,0.0002661899999996109,3725.810150554211,0.006150040004285984,0.006086480000000449
PPO,1,1.7000000000000002,0.0,0.0,-0.5,-0.1821860671043396,-0.07387658953666687,0.034442827105522156,0.5694546943990005,3.526226282119751,-2.434925079345703,-4.888140678405762,-0.1458640992641449,0.5020952224731445,0.05108503997325897,2.9315196327267548,0.280373900983062,0.19660283550421448,3.1274176633929156,3.7825405166379866,3.7825405166379866,14.10099506588292,1.410099506588292,22.866121308073886,0.00026118099776795134,0.0002589300000002126,3828.7624618405785,0.006411221002053935,0.006345410000000662
PPO,1,1.8,0.0,0.0,-0.5,-0.18246859312057495,-0.07474967837333679,0.022998956963419914,0.5589366787724208,3.2830755710601807,-2.6282260417938232,-4.738866806030273,-0.3182139992713928,0.5472466945648193,-0.12896467745304108,3.240616627338256,0.039525329380610416,0.20167953977998368,2.7481946121637564,3.6106034913865743,3.6106034913865743,13.451223091435754,1.3451223091435756,24.211243617217463,0.00026574599905870855,0.00026325400000004606,3762.9917422729673,0.006676967001112644,0.006608664000000708
PPO,1,1.9000000000000001,0.0,0.0,-0.5,-0.18187551200389862,-0.07448738068342209,0.008913570083677769,0.5455456842126714,2.991804838180542,-2.9228615760803223,-4.633569240570068,-0.38817688822746277,0.47891321778297424,-0.17039425671100616,3.3248467312476744,0.04489988244205285,0.07305108242741654,2.674111086786,3.490933132223129,3.490933132223129,13.0987750473494,1.3098775047349402,25.521121121952397,0.000280937001662096,0.00027851299999959167,3559.5168813069877,0.00695790400277474,0.0068871770000003
PPO,1,2.0,0.0,0.0,-0.5,-0.1802177131175995,-0.07326623052358627,-0.007537495344877243,0.5294956875628634,2.7671892642974854,-3.016191244125366,-4.4911274909973145,-0.30170193314552307,0.35347962379455566,-0.06323952972888947,3.014716280155342,0.05425473867868317,0.00561046707575236,2.7758551466374146,3.3312031605782355,3.3312031605782355,12.512842953703663,1.2512842953703665,26.772405417322773,0.00026179300039075315,0.00025939100000016424,3819.8118303674905,0.007219697003165493,0.007146568000000464
PPO,1,2.1,0.0,0.0,-0.5,-0.17725172638893127,-0.07117597758769989,-0.026092857122421265,0.5109522231714146,2.6150662899017334,-2.865616798400879,-4.178818225860596,-0.17946870625019073,0.33784157037734985,0.07540802657604218,2.5327912812617535,0.003123421164952935,0.06079303446072358,2.810054910948748,2.989842180947144,2.989842180947144,11.386447009730464,1.1386447009730467,27.911050118295815,0.00026079400049638934,0.0002584579999993508,3834.444036659673,0.007480491003661882,0.007405025999999815
PPO,1,2.2,0.0,0.0,-0.5,-0.172759547829628,-0.06802305579185486,-0.04645379260182381,0.49007872809460806,2.274052143096924,-2.7853710651397705,-3.702028274536133,-0.1991301327943802,0.4375195801258087,-0.04385216534137726,2.4462396073850523,0.10200060653493564,0.05284580245627276,2.2913177796309587,2.49303078525041,2.49303078525041,9.878465366508038,0.987846536650804,28.89889665494662,0.0002632260002428666,0.00026094900000028787,3799.016810943242,0.007743717003904749,0.007665975000000103
PPO,1,2.3000000000000003,0.0,0.0,-0.5,-0.16672077775001526,-0.06354236602783203,-0.06819194555282593,0.46721691525397346,1.5319366455078125,-3.016528367996216,-3.388874053955078,-0.2592790722846985,0.4487689435482025,-0.3072344660758972,2.5546546050747683,0.7058942967353534,0.12494473319812559,1.5267416797244664,2.1834899006306134,2.1834899006306134,9.27921511599394,0.9279215115993942,29.826818166546012,0.0002657959994394332,0.0002633979999995262,3762.2838647271265,0.008009513003344182,0.007929372999999629
PPO,1,2.4000000000000004,0.0,0.0,-0.5,-0.15932142734527588,-0.05786257982254028,-0.09082985669374466,0.4428900558020211,0.5476865768432617,-3.3255884647369385,-3.2923390865325928,-0.17531153559684753,0.3733062446117401,-0.29781627655029297,2.0682865077005643,1.3785637868852574,0.6013335067222946,1.1491398015964733,2.0908596486764717,2.0908596486764717,9.379042900257534,0.9379042900257534,30.764722456571764,0.0002652420007507317,0.00026294199999998824,3770.1419728762226,0.008274755004094914,0.008192314999999617
PPO,1,2.5,0.0,0.0,-0.5,-0.15073274075984955,-0.05143138766288757,-0.11392782628536224,0.41763293702802184,-0.2572886347770691,-3.5050365924835205,-3.1802515983581543,-0.13122625648975372,0.36117199063301086,-0.21786276996135712,1.5390606933392967,1.862400448095576,1.199260596735412,0.9231249447971501,1.9849988691984475,1.9849988691984475,9.49384442136433,0.949384442136433,31.714106898708195,0.0002613319993542973,0.00025891200000049963,3826.5501449145677,0.008536087003449211,0.008451227000000117
PPO,1,2.6,0.0,0.0,-0.5,-0.14110122621059418,-0.04446101561188698,-0.13714753091335297,0.39185233477631576,-0.8460739850997925,-3.637979507446289,-3.0272269248962402,-0.18041929602622986,0.36705178022384644,-0.2362668663263321,1.2968247887448072,2.3817186913780266,1.59648530187424,0.6779471360216632,1.8434676063918014,1.8434676063918014,9.63991113080234,0.9639911130802341,32.67809801178843,0.00025510499835945666,0.00025277000000034633,3919.9545537361296,0.008791192001808668,0.008703997000000463
PPO,1,2.7,0.0,0.0,-0.5,-0.130589097738266,-0.03699692711234093,-0.16025884449481964,0.36585015758893064,-1.3669179677963257,-3.7753970623016357,-2.8719305992126465,-0.24562162160873413,0.33955514430999756,-0.29800891876220703,1.1680254980609919,2.9764061828576027,1.9159275405387393,0.4446059259518959,1.7034482940985118,1.7034482940985118,9.911861735606253,0.9911861735606254,33.669284185349056,0.0002699080032471102,0.00026756699999985756,3704.9660920371643,0.009061100005055778,0.00897156400000032
PPO,1,2.8000000000000003,0.0,0.0,-0.5,-0.11934036761522293,-0.029105091467499733,-0.18309438228607178,0.33987997915516366,-1.8629626035690308,-3.9139957427978516,-2.721156120300293,-0.29955872893333435,0.29517480731010437,-0.35167866945266724,1.0468301613294444,3.5782579437025013,2.2519364549990737,0.26212885471626907,1.5710797578820466,1.5710797578820466,10.281312930511382,1.0281312930511382,34.697415478400195,0.0002644039996084757,0.0002619050000003398,3782.0910480960215,0.009325504004664253,0.00923346900000066
PPO,1,2.9000000000000004,0.0,0.0,-0.5,-0.10745292901992798,-0.020882772281765938,-0.2055119276046753,0.3141742301912233,-2.3266148567199707,-4.047093868255615,-2.566880226135254,-0.34529179334640503,0.24772895872592926,-0.4069918990135193,0.9461428125642102,4.187267755478524,2.575167530742,0.12099593272814625,1.439383271371231,1.439383271371231,10.708340574255342,1.0708340574255342,35.76824953582573,0.0002564409987826366,0.00025388600000031403,3899.5324645713754,0.00958194500344689,0.009487355000000974
PPO,1,3.0,0.0,0.0,-0.5,-0.0949808806180954,-0.012424944899976254,-0.22738869488239288,0.28895098306924205,-2.761514186859131,-4.173765182495117,-2.4059090614318848,-0.383660227060318,0.19952069222927094,-0.47586721181869507,0.8772165925553862,4.826430038329565,2.860559765977002,0.02076148992946267,1.3061313576031384,1.3061313576031384,11.197230601997692,1.1197230601997692,36.8879725960255,0.0002633559997775592,0.00026095100000045335,3797.141515077079,0.00984530100322445,0.009748306000001428
