time,error
125.8,0.030668476757315166
125.9,0.030647761920688982
126.0,0.0306241513461302
126.1,0.030597198642646338
126.2,0.030572748100106604
126.3,0.03054737546242933
126.4,0.03052681145452848
126.5,0.030506978422599675
126.6,0.030492736102105605
126.7,0.03047894910434657
126.8,0.030470427984245475
126.9,0.03046144056602159
127.0,0.03045642577090007
127.1,0.030449908378733934
127.2,0.030445992489510108
127.3,0.0304394599099917
127.4,0.030434581202487668
127.5,0.030426353907286888
127.6,0.030419284152433546
127.7,0.03040851078015013
127.8,0.030399155812733065
127.9,0.030386457106993635
128.0,0.030376317819675158
128.1,0.03036402309578878
128.2,0.03035566884010607
128.3,0.030346712480088425
128.4,0.03034273374628083
128.5,0.03033921066594945
128.6,0.030340793546739478
128.7,0.030343040854723956
128.8,0.030349995428384745
128.9,0.03035745282357681
129.0,0.030368723606070812
129.1,0.030380139598622864
129.2,0.0303944358558276
129.3,0.03040909644025943
129.4,0.03042620242324935
129.5,0.03044330582811213
129.6,0.030462292128486987
129.7,0.03048077246742325
129.8,0.030500625233312782
129.9,0.030519864346621503
130.0,0.03054035879736321
130.1,0.030560498648849084
130.2,0.030582344423318614
130.3,0.030604352847528795
130.4,0.03062855235104744
130.5,0.03065356975003578
130.6,0.03068096292830165
130.7,0.030709303151338314
130.8,0.03073966055026696
130.9,0.030770188410891405
131.0,0.030801433139082394
131.1,0.03083129354170812
131.2,0.03085980687030276
131.3,0.03088469967644527
131.4,0.030906004342090346
131.5,0.03092180471531536
131.6,0.03093280243473647
131.7,0.0309378818999432
131.8,0.030940988966668335
131.9,0.030939696942668453
132.0,0.030937597652175314
132.1,0.03093182037746716
132.2,0.030924706045072286
132.3,0.030913228855600494
132.4,0.030900834719956388
132.5,0.030884775063896072
132.6,0.030870958266503712
132.7,0.03085616336616589
132.8,0.030845516556001727
132.9,0.03083566666772003
133.0,0.03083116093377912
133.1,0.03082779042503978
133.2,0.03082966965222357
133.3,0.03083229260190087
133.4,0.0308390634589793
133.5,0.03084594215820662
133.6,0.030855782025048406
133.7,0.030864959101025425
133.8,0.030876267706365923
133.9,0.030886409447207882
134.0,0.030897935781189954
134.1,0.030908118830186477
134.2,0.030919485163283383
134.3,0.030929486172103466
134.4,0.030940780299648682
134.5,0.03095103917059406
134.6,0.030962878355772456
134.7,0.030974158249100464
134.8,0.030987420112954134
134.9,0.031000609088811262
135.0,0.03101587124569908
135.1,0.0310313481470898
135.2,0.031048853733085458
135.3,0.031066433967755228
135.4,0.031085578737982584
135.5,0.031104352850408357
135.6,0.03112384947549941
135.7,0.03114203309610129
135.8,0.031159904761908254
135.9,0.03117538722329889
136.0,0.031189708078575105
136.1,0.03120092242912695
136.2,0.0312106106513174
136.3,0.031217088090108907
136.4,0.031222552575407115
136.5,0.03122554139626469
136.6,0.031227922790181075
136.7,0.0312288383226429
136.8,0.03123045118756391
136.9,0.031232106394341798
137.0,0.03123616036107501
137.1,0.03124204443390916
137.2,0.03125144280062941
137.3,0.031263512154678305
137.4,0.031279618380134454
137.5,0.031297781096084526
137.6,0.03131972723872719
137.7,0.03134398642224706
137.8,0.03137196963740587
137.9,0.03140240974986758
138.0,0.03143664375886669
138.1,0.03147368678719009
138.2,0.031514259125243485
138.3,0.03155500716516382
138.4,0.031594879200706326
138.5,0.03163069123860134
138.6,0.03166072120233506
138.7,0.03168214087410538
138.8,0.03169809209972785
138.9,0.03170785801121686
139.0,0.03171373891487475
139.1,0.031714792074848654
139.2,0.03171385413971216
139.3,0.0317091247087064
139.4,0.03170376540110975
139.5,0.03169444804253565
139.6,0.03168392325978471
139.7,0.03166939467397252
139.8,0.03165356049969702
139.9,0.03163319012077074
140.0,0.031615942315768995
140.1,0.03160018580392134
140.2,0.03159099317875776
140.3,0.031585861539866235
140.4,0.03158853724109034
140.5,0.031594073889515926
140.6,0.03160406032240396
140.7,0.031615794525768244
140.8,0.031630534569095134
140.9,0.03164683177422983
141.0,0.03166651158114327
141.1,0.03168816912000879
141.2,0.031711325057869603
141.3,0.03173497604734561
141.4,0.031758880904756995
141.5,0.03178195661508132
141.6,0.03180427027195955
141.7,0.03182544687581294
141.8,0.03184577572707793
141.9,0.03186548571512708
142.0,0.03188545653709845
142.1,0.03190625646627325
142.2,0.03192866017784992
142.3,0.0319534683422969
142.4,0.03198136459271863
142.5,0.03201277922968534
142.6,0.03204804797969906
142.7,0.032087060475704976
142.8,0.032129297920789564
142.9,0.03217414404884315
143.0,0.03222043854486497
143.1,0.03226692130090968
143.2,0.03231177857886749
143.3,0.03235316731768341
143.4,0.032389104410135955
143.5,0.032418143439585954
143.6,0.03243911335724467
143.7,0.03245244174077055
143.8,0.03245976963347956
143.9,0.032462129165702534
144.0,0.032460111401697224
144.1,0.0324553347495118
144.2,0.03245107611505566
144.3,0.03244763440500016
144.4,0.03244780510213877
144.5,0.032452240810494984
144.6,0.03246302187586154
144.7,0.03247995023398567
144.8,0.03250082136484502
144.9,0.03252658389641594
145.0,0.03255613450987519
145.1,0.03258983884891512
145.2,0.032626783534191926
145.3,0.03266801809497868
145.4,0.0327123745706065
145.5,0.03276081905521015
145.6,0.0328113760759227
145.7,0.03285920701324691
145.8,0.03290201266413335
145.9,0.03293594012527621
146.0,0.03295947242226031
146.1,0.032976307346748605
146.2,0.03298624642485352
146.3,0.03299052025368852
146.4,0.032990054816838484
146.5,0.03298654548887515
146.6,0.032979069463005134
146.7,0.03297057433828761
146.8,0.0329594687860923
146.9,0.03294755976082
147.0,0.032932660114011296
147.1,0.03291635503438245
147.2,0.03289689310332451
147.3,0.03287597101690233
147.4,0.032851541953510505
147.5,0.032825680185725556
147.6,0.03279616724547977
147.7,0.03276632993992979
147.8,0.03273573631754857
147.9,0.03270607835168023
148.0,0.03267695575895368
148.1,0.03265032734051987
148.2,0.032625375753607806
148.3,0.0326044875911811
148.4,0.03258657711703352
148.5,0.032573849406654504
148.6,0.03256536648322826
148.7,0.0325631331920763
148.8,0.03256258437219819
148.9,0.03256642530457547
149.0,0.032571365903998915
149.1,0.03257971998463278
149.2,0.03258890717088397
149.3,0.03260088807849362
149.4,0.032613916905177336
149.5,0.03263026662784015
149.6,0.032648350228498255
149.7,0.03266985953912433
149.8,0.03269374453266864
149.9,0.032721172138288596
150.0,0.03275135887939272
150.1,0.03278515519740449
150.2,0.0328221240198073
150.3,0.032862891487368186
150.4,0.03290727635521396
150.5,0.032955678196959944
150.6,0.03300752098831579
150.7,0.033061028584276196
150.8,0.033114196162189
150.9,0.03316550965273684
151.0,0.03321264596747921
151.1,0.03325351507097885
151.2,0.0332862164532306
151.3,0.03330964297720249
151.4,0.033324096066376076
151.5,0.033332588182699296
151.6,0.03333432207903749
151.7,0.03333187605525909
151.8,0.033324890986044776
151.9,0.03331558387448181
152.0,0.03330269084970754
152.1,0.03328952194005413
152.2,0.0332738176253104
152.3,0.03325788542751986
152.4,0.03323867977516716
152.5,0.0332186772679615
152.6,0.03319522621608678
152.7,0.033170718086385984
152.8,0.03314266116754525
152.9,0.03311354557270194
153.0,0.0330807058097324
153.1,0.0330467596053865
153.2,0.033009231467050766
153.3,0.032970506977709646
153.4,0.03292758622079835
153.5,0.0328888382898752
153.6,0.03285019923620315
153.7,0.03281796275352811
153.8,0.032787521664524845
153.9,0.03276474021950386
154.0,0.03274382887984917
154.1,0.032730274393833594
154.2,0.032718364328253854
154.3,0.03271286603700322
154.4,0.032708420474045215
154.5,0.03270855833964024
154.6,0.032709317848387084
154.7,0.03271391614671267
154.8,0.03271909419108367
154.9,0.03272750270651903
155.0,0.032736515089822345
155.1,0.032749026344226106
155.2,0.03276305771165997
155.3,0.032780714997084834
155.4,0.03280046365500756
155.5,0.032823867294915536
155.6,0.03284987870574231
155.7,0.03287956444526006
155.8,0.03291227127971875
155.9,0.03294866664628708
156.0,0.03298843840677517
156.1,0.033032091528119506
156.2,0.033079463275520075
156.3,0.03313086656793118
156.4,0.03318485689886126
156.5,0.03323815138140357
156.6,0.03328884415317291
156.7,0.033333881556182735
156.8,0.033370892783471016
156.9,0.03339766115966201
157.0,0.0334156281823126
157.1,0.033426254349727964
157.2,0.03343037393688607
157.3,0.03342875843486581
157.4,0.03342309598705532
157.5,0.033413720168037904
157.6,0.03340162656208857
157.7,0.033387742767536546
157.8,0.03337211813485595
157.9,0.0333557332325779
158.0,0.03333739051230947
158.1,0.03331735040704521
158.2,0.03329505958595135
158.3,0.03327090099989748
158.4,0.03324394159801642
158.5,0.03321514439863841
158.6,0.03318340545522812
158.7,0.033149733272343794
158.8,0.03311316174007807
158.9,0.03307467718043005
159.0,0.033032985806112664
159.1,0.03299142572844702
159.2,0.03295254821154984
159.3,0.032917627232316095
159.4,0.03288910636805069
159.5,0.0328669667426918
159.6,0.0328529117525382
159.7,0.03284302214213177
159.8,0.03283773889621557
159.9,0.032834974211653926
160.0,0.032835540577700044
160.1,0.03283780443495997
160.2,0.03284292043215444
160.3,0.032849447152463546
160.4,0.03285841967559279
160.5,0.03286875041786457
160.6,0.03288186636429389
160.7,0.0328949293106655
160.8,0.03290913250877405
160.9,0.03292222620915715
161.0,0.03293527582912692
161.1,0.03294654801885594
161.2,0.0329575459906122
161.3,0.032967151071063544
161.4,0.03297746761721196
161.5,0.03298774850315788
161.6,0.03300049737795371
161.7,0.0330150353774513
161.8,0.03303386451182803
161.9,0.03305571399563652
162.0,0.03308084276117317
162.1,0.033109088669207185
162.2,0.0331409322912909
162.3,0.03317604671579553
162.4,0.0332148623173249
162.5,0.03325715858500417
162.6,0.03330275398052138
162.7,0.033349613155717314
162.8,0.03339488236998622
162.9,0.03343622421592142
163.0,0.03347066171732103
163.1,0.033495917108551765
163.2,0.03351219303898492
163.3,0.03352307728150223
163.4,0.033526722660291455
163.5,0.03352644730065863
163.6,0.033521001436434994
163.7,0.03351354072381573
163.8,0.03350179653305659
163.9,0.03349004596381364
164.0,0.03347491555699739
164.1,0.033459608985253825
164.2,0.0334404219768839
164.3,0.03342408475976775
164.4,0.0334066814325942
164.5,0.03339357755415805
164.6,0.03338078438892952
164.7,0.03337282065510782
164.8,0.033364646855452644
164.9,0.033360608904976156
165.0,0.03335544058506165
165.1,0.03335293956418867
165.2,0.03334832643505655
165.3,0.03334507163580735
165.4,0.03333865166681196
165.5,0.03333298280134751
165.6,0.03332337523101935
165.7,0.033314365907915616
165.8,0.03330164358572136
165.9,0.03329007510283883
166.0,0.03327560852098157
166.1,0.03326370434313756
166.2,0.03325033977551096
166.3,0.03324144537258461
166.4,0.03323261068753102
166.5,0.03322951941353214
166.6,0.033227576525816066
166.7,0.03323166317122692
166.8,0.03323645080717278
166.9,0.033245240018707024
167.0,0.03325415266025094
167.1,0.03326675297536264
167.2,0.03328043659020389
167.3,0.03329783230318004
167.4,0.033316897080339726
167.5,0.03333971936263391
167.6,0.03336478960608748
167.7,0.033393587996584644
167.8,0.03342515643528808
167.9,0.033460522652584625
168.0,0.033498677635448976
168.1,0.033537415489096785
168.2,0.03357563184214623
168.3,0.033611046231446534
168.4,0.03364161314062703
168.5,0.033664981747437865
168.6,0.033680603431271494
168.7,0.033690205581511506
168.8,0.0336943834608511
168.9,0.033693902263779114
169.0,0.03368966879094906
169.1,0.03368256742774218
169.2,0.033672757543854535
169.3,0.033661453408106015
169.4,0.03364762744179197
169.5,0.033631176538775884
169.6,0.03361217248708
169.7,0.033590462029163055
169.8,0.033568065786506694
169.9,0.033549057565233
170.0,0.03353301495552755
170.1,0.03352279053055171
170.2,0.033517959143976504
170.3,0.03351903226897945
170.4,0.03352311192826797
170.5,0.033530957223452146
170.6,0.0335405478195582
170.7,0.033553274955474166
170.8,0.03356830730121703
170.9,0.03358661331571751
171.0,0.033607037713344765
171.1,0.0336281267242009
171.2,0.03364910161598428
171.3,0.03366871741971446
171.4,0.03368593381672276
171.5,0.03369987220246651
171.6,0.03371029120924886
171.7,0.033716903816982
171.8,0.03372049314780081
171.9,0.03372127128726212
172.0,0.033720421714469546
172.1,0.033718514170598304
172.2,0.033716505006790645
172.3,0.033714996518915116
172.4,0.03371525139794097
172.5,0.03371745081022457
172.6,0.03372252865516783
172.7,0.03373067130413876
172.8,0.03374285199613234
172.9,0.03375823108153502
173.0,0.033777128585708256
173.1,0.033799031751965636
173.2,0.033824491447860705
173.3,0.033852848326764995
173.4,0.033884642857039515
173.5,0.03391945295906866
173.6,0.03395582244975558
173.7,0.03399253336479863
173.8,0.034028417864326484
173.9,0.034061652132029524
174.0,0.034090526507545085
