time,error
48.9,0.011915338359569027
49.0,0.011758178324839826
49.1,0.011386167221621196
49.2,0.010804162842628797
49.3,0.010018409009905338
49.4,0.00903663812547034
49.5,0.007873009113373313
49.6,0.006563668489424855
49.7,0.005159262064787033
49.8,0.0037268186049898566
49.9,0.0023678121518749978
50.0,0.0013547879915029601
50.1,0.0014341032987998437
50.2,0.002307044942193838
50.3,0.0032360635960415095
50.4,0.004040645135319535
50.5,0.004672568723379339
50.6,0.005116591688874206
50.7,0.005369774882878723
50.8,0.005436320808898171
50.9,0.0053260952489895645
51.0,0.005053200493645147
51.1,0.004634942694558834
51.2,0.004090853531680563
51.3,0.003441468723264632
51.4,0.002708185714919871
51.5,0.0019142811593305473
51.6,0.0010968158817369585
51.7,0.0004754658684996065
51.8,0.000962223740141497
51.9,0.0018511679568201274
52.0,0.002794247581884471
52.1,0.0037579423742182573
52.2,0.004735399723517915
52.3,0.0057259280310069174
52.4,0.006732351677926076
52.5,0.007759577772313593
52.6,0.008814548619198516
52.7,0.009906236173816627
52.8,0.011045342390772279
52.9,0.012243776254805444
53.0,0.013513846929522321
53.1,0.014864511737039687
53.2,0.016302957290081636
53.3,0.01783394041816057
53.4,0.019460788326497527
53.5,0.02118494973292718
53.6,0.02300649144063038
53.7,0.02492464577508092
53.8,0.026937306128700152
53.9,0.029041182714890517
54.0,0.031232260445734614
54.1,0.03349235017280636
54.2,0.035792956338993216
54.3,0.03809427334400036
54.4,0.040347719066575395
54.5,0.04249653522894023
54.6,0.04447857333733115
54.7,0.04622999724011486
54.8,0.04769685222443493
54.9,0.04884345217326172
55.0,0.04964664983608463
55.1,0.05009429323859278
55.2,0.05018337997534876
55.3,0.04991846569961058
55.4,0.0493103171506909
55.5,0.04837408372140518
55.6,0.04712888132600308
55.7,0.045596657469103186
55.8,0.0438017682216749
55.9,0.04177003829089618
56.0,0.039528154973838645
56.1,0.03710340579236126
56.2,0.03452308577598182
56.3,0.031812130779876616
56.4,0.029000977516341262
56.5,0.026123724744709982
56.6,0.023217490744946705
56.7,0.020320954616158644
56.8,0.01747256594769921
56.9,0.014708821998936477
57.0,0.012063376322726593
57.1,0.009567032964811109
57.2,0.007249581559733953
57.3,0.0051456916245705454
57.4,0.0033192074113011245
57.5,0.00197241863575917
57.6,0.0017129541561592423
57.7,0.0024878842988477205
57.8,0.003458112355568399
57.9,0.004339431193128161
58.0,0.005068114222685807
58.1,0.005628246183094712
58.2,0.006016889472204899
58.3,0.0062353278771978705
58.4,0.006285214028838092
58.5,0.00616752403238701
58.6,0.005882011347392033
58.7,0.0054267666544822015
58.8,0.004802053816791834
58.9,0.004014387798823293
59.0,0.0030815112406195845
59.1,0.002061904533617675
59.2,0.001256055140782331
59.3,0.00166789148291407
59.4,0.0030419480934047753
59.5,0.004736735584887957
59.6,0.006618384663704738
59.7,0.008649832073526337
59.8,0.010812667151588283
59.9,0.013093887645861156
60.0,0.015482776251828102
60.1,0.017962180894105038
60.2,0.02050591307066005
60.3,0.023080393152709325
60.4,0.025645931026842282
60.5,0.028158666623365004
60.6,0.030570634816265565
60.7,0.032833082133633076
60.8,0.034899168513936124
60.9,0.03672503607216755
61.0,0.038271058410405144
61.1,0.03950463165194033
61.2,0.040400819815249595
61.3,0.04094744270376602
61.4,0.041140353395634044
61.5,0.040983361601976076
61.6,0.0404862560733317
61.7,0.039663706986127166
61.8,0.03853433806221944
61.9,0.0371194787606238
62.0,0.035443088014713374
62.1,0.0335312900623503
62.2,0.03141386163339886
62.3,0.029121818486075146
62.4,0.026687119593157147
62.5,0.024140927054535893
62.6,0.021512416772888936
62.7,0.01882843941249664
62.8,0.01611355669333804
62.9,0.013390192001708354
63.0,0.010679591685813337
63.1,0.0080068839542366
63.2,0.005417440796145474
63.3,0.003074091741058654
63.4,0.001994681045630608
63.5,0.0035286625704416884
63.6,0.005863360208877652
63.7,0.008322858671239412
63.8,0.010798209720292017
63.9,0.013256615241955068
64.0,0.015679580481682786
64.1,0.018049423481461265
64.2,0.02034567304622568
64.3,0.02254346238713775
64.4,0.024614456325084633
64.5,0.026527323051939958
64.6,0.028249048250056863
64.7,0.029746768522174415
64.8,0.03098981673866595
64.9,0.03196025009559442
65.0,0.03264812084736945
65.1,0.03305110408788496
65.2,0.03317274746192794
65.3,0.033021603591334256
65.4,0.032609968260049985
65.5,0.03195269079939868
65.6,0.031064317379127886
65.7,0.029959358701370748
65.8,0.028651986042502086
